M,N,K,Kernel,Threads,PR,PC,SerialTime(s),AvgTime(s),FLOPS,Speedup,Error
4096,4096,8,4,576,4,4,0.079,0.016,1.691733e+10,4.973632e+00,8.742026e-07
4096,4096,8,4,1024,4,4,0.079,0.028,9.705857e+09,2.853486e+00,8.742026e-07
4096,4096,20,4,64,4,4,0.100,0.007,9.438910e+10,1.402159e+01,8.762336e-07
4096,4096,20,4,256,4,4,0.100,0.015,4.600777e+10,6.834498e+00,8.762336e-07
4096,4096,20,4,576,4,4,0.100,0.027,2.514637e+10,3.735517e+00,8.762336e-07
4096,4096,20,4,1024,4,4,0.100,0.048,1.385661e+10,2.058413e+00,8.762336e-07
4096,4096,32,4,64,4,4,0.146,0.009,1.151683e+11,1.565458e+01,8.772438e-07
4096,4096,32,4,256,4,4,0.146,0.020,5.411786e+10,7.356130e+00,8.772438e-07
4096,4096,32,4,576,4,4,0.146,0.039,2.720828e+10,3.698365e+00,8.772438e-07
4096,4096,32,4,1024,4,4,0.146,0.067,1.592389e+10,2.164502e+00,8.772438e-07
8192,8192,3,4,64,4,4,0.289,0.007,5.406468e+10,3.876129e+01,1.234737e-06
8192,8192,3,4,256,4,4,0.289,0.011,3.718969e+10,2.666289e+01,1.234737e-06
8192,8192,3,4,576,4,4,0.289,0.020,2.000268e+10,1.434078e+01,1.234737e-06
8192,8192,3,4,1024,4,4,0.289,0.040,9.997072e+09,7.167331e+00,1.234737e-06
8192,8192,6,4,64,4,4,0.305,0.008,9.594938e+10,3.632427e+01,1.233955e-06
8192,8192,6,4,256,4,4,0.305,0.014,5.759970e+10,2.180595e+01,1.233955e-06
8192,8192,6,4,576,4,4,0.305,0.026,3.137716e+10,1.187869e+01,1.233955e-06
8192,8192,6,4,1024,4,4,0.305,0.051,1.590972e+10,6.023063e+00,1.233955e-06
8192,8192,8,4,64,4,4,0.257,0.008,1.327637e+11,3.173960e+01,1.232944e-06
8192,8192,8,4,256,4,4,0.257,0.015,7.332543e+10,1.752979e+01,1.232944e-06
8192,8192,8,4,576,4,4,0.257,0.029,3.645512e+10,8.715263e+00,1.232944e-06
8192,8192,8,4,1024,4,4,0.257,0.056,1.922140e+10,4.595227e+00,1.232944e-06
8192,8192,20,4,64,4,4,0.429,0.013,2.049616e+11,3.277173e+01,1.234588e-06
8192,8192,20,4,256,4,4,0.429,0.028,9.727782e+10,1.555395e+01,1.234588e-06
8192,8192,20,4,576,4,4,0.429,0.054,4.992856e+10,7.983180e+00,1.234588e-06
8192,8192,20,4,1024,4,4,0.429,0.095,2.819994e+10,4.508946e+00,1.234588e-06
8192,8192,32,4,64,4,4,0.585,0.018,2.410127e+11,3.282697e+01,1.234081e-06
8192,8192,32,4,256,4,4,0.585,0.043,1.004549e+11,1.368240e+01,1.234081e-06
8192,8192,32,4,576,4,4,0.585,0.078,5.528507e+10,7.530067e+00,1.234081e-06
8192,8192,32,4,1024,4,4,0.585,0.135,3.180348e+10,4.331772e+00,1.234081e-06
16384,16384,3,4,64,4,4,1.032,0.015,1.046198e+11,6.703038e+01,1.741546e-06
16384,16384,3,4,256,4,4,1.032,0.020,7.909255e+10,5.067497e+01,1.741546e-06
16384,16384,3,4,576,4,4,1.032,0.042,3.852708e+10,2.468448e+01,1.741546e-06
16384,16384,3,4,1024,4,4,1.032,0.081,1.999450e+10,1.281057e+01,1.741546e-06
16384,16384,6,4,64,4,4,1.220,0.020,1.578245e+11,5.977903e+01,1.741912e-06
16384,16384,6,4,256,4,4,1.220,0.027,1.182417e+11,4.478631e+01,1.741912e-06
16384,16384,6,4,576,4,4,1.220,0.053,6.043209e+10,2.288980e+01,1.741912e-06
16384,16384,6,4,1024,4,4,1.220,0.101,3.202823e+10,1.213130e+01,1.741912e-06
16384,16384,8,4,64,4,4,1.088,0.021,2.075362e+11,5.259423e+01,1.739362e-06
16384,16384,8,4,256,4,4,1.088,0.028,1.526692e+11,3.868973e+01,1.739362e-06
16384,16384,8,4,576,4,4,1.088,0.060,7.190698e+10,1.822281e+01,1.739362e-06
16384,16384,8,4,1024,4,4,1.088,0.113,3.794363e+10,9.615750e+00,1.739362e-06
16384,16384,20,4,64,4,4,1.705,0.043,2.491432e+11,3.956774e+01,1.741687e-06
16384,16384,20,4,256,4,4,1.705,0.057,1.887617e+11,2.997824e+01,1.741687e-06
16384,16384,20,4,576,4,4,1.705,0.109,9.851653e+10,1.564593e+01,1.741687e-06
16384,16384,20,4,1024,4,4,1.705,0.192,5.583118e+10,8.866845e+00,1.741687e-06
16384,16384,32,4,64,4,4,2.274,0.081,2.127405e+11,2.816389e+01,1.739917e-06
16384,16384,32,4,256,4,4,2.274,0.085,2.019798e+11,2.673932e+01,1.739917e-06
16384,16384,32,4,576,4,4,2.274,0.155,1.107370e+11,1.466004e+01,1.739917e-06
16384,16384,32,4,1024,4,4,2.274,0.273,6.284095e+10,8.319270e+00,1.739917e-06
